300.;-55.00;2.00;11600.6;-4708.4;-22194.3
300.;-54.00;2.00;11364.3;-4625.4;-21887.9
300.;-53.00;2.00;11131.0;-4544.1;-21609.1
300.;-52.00;2.00;10902.1;-4464.8;-21357.4
300.;-51.00;2.00;10678.9;-4387.7;-21132.5
300.;-50.00;2.00;10462.6;-4312.9;-20933.6
300.;-49.00;2.00;10254.5;-4240.7;-20760.2
300.;-48.00;2.00;10055.8;-4171.2;-20611.4
300.;-47.00;2.00;9867.6;-4104.7;-20486.5
300.;-46.00;2.00;9690.9;-4041.2;-20384.6
300.;-45.00;2.00;9527.0;-3980.9;-20304.7
300.;-44.00;2.00;9376.7;-3923.9;-20246.0
300.;-43.00;2.00;9241.2;-3870.4;-20207.4
300.;-42.00;2.00;9121.4;-3820.3;-20187.8
300.;-41.00;2.00;9018.3;-3773.8;-20186.1
300.;-40.00;2.00;8932.9;-3730.8;-20201.1
300.;-39.00;2.00;8866.0;-3691.2;-20231.7
300.;-38.00;2.00;8818.8;-3655.0;-20276.6
300.;-37.00;2.00;8792.0;-3622.2;-20334.2
300.;-36.00;2.00;8786.8;-3592.5;-20403.4
300.;-35.00;2.00;8803.9;-3565.7;-20482.4
300.;-34.00;2.00;8844.4;-3541.6;-20569.8
300.;-33.00;2.00;8909.1;-3520.0;-20663.8
300.;-32.00;2.00;8999.0;-3500.5;-20762.5
300.;-31.00;2.00;9114.7;-3482.8;-20864.0
300.;-30.00;2.00;9257.2;-3466.5;-20966.4
300.;-29.00;2.00;9427.0;-3451.3;-21067.3
300.;-28.00;2.00;9624.9;-3436.7;-21164.6
300.;-27.00;2.00;9851.3;-3422.4;-21255.8
300.;-26.00;2.00;10106.6;-3407.9;-21338.5
300.;-25.00;2.00;10391.0;-3392.8;-21410.0
300.;-24.00;2.00;10704.7;-3376.6;-21467.7
300.;-23.00;2.00;11047.6;-3359.0;-21508.8
300.;-22.00;2.00;11419.4;-3339.5;-21530.6
300.;-21.00;2.00;11819.6;-3317.9;-21530.2
300.;-20.00;2.00;12247.6;-3293.6;-21504.9
300.;-19.00;2.00;12702.5;-3266.6;-21451.9
300.;-18.00;2.00;13183.3;-3236.4;-21368.4
300.;-17.00;2.00;13688.6;-3202.8;-21251.9
300.;-16.00;2.00;14216.8;-3165.7;-21099.7
300.;-15.00;2.00;14766.4;-3124.9;-20909.6
300.;-14.00;2.00;15335.2;-3080.4;-20679.2
300.;-13.00;2.00;15921.3;-3032.0;-20406.4
300.;-12.00;2.00;16522.3;-2979.9;-20089.6
